system:index,LST_jour_C,LST_nuit_C,amplitude_C,annee,date,jour,mois,source,zone,.geo
1_1_1_1_1_1_1_1_2_2000_07_12,23.577391304347884,15.567411016106576,8.009980288241309,2000,2000-07-12,12,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_13,30.627232865049052,18.508027785344666,12.119205079704386,2000,2000-07-13,13,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_14,-9999,12.758737714395863,-9999,2000,2000-07-14,14,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_15,28.77479750778815,15.88542901050107,12.88936849728708,2000,2000-07-15,15,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_16,30.393167685815115,16.486280802292242,13.906886883522873,2000,2000-07-16,16,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_17,30.442790941497094,-9999,-9999,2000,2000-07-17,17,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_18,33.140535350853895,18.307060970182476,14.833474380671419,2000,2000-07-18,18,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_19,25.473489634748262,18.413844777762506,7.059644856985756,2000,2000-07-19,19,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_20,36.7225517841602,19.42232820512828,17.300223579031922,2000,2000-07-20,20,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_21,-9999,19.03509301290609,-9999,2000,2000-07-21,21,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_22,35.11659030367616,20.136778862335973,14.979811441340189,2000,2000-07-22,22,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_23,-9999,-9999,-9999,2000,2000-07-23,23,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_24,-9999,19.207766602573656,-9999,2000,2000-07-24,24,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_25,34.29514422158536,-9999,-9999,2000,2000-07-25,25,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_26,31.244779635960413,16.926823184152624,14.317956451807788,2000,2000-07-26,26,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_27,37.799670872672664,20.270155979202798,17.529514893469866,2000,2000-07-27,27,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_28,31.246228996031505,21.284668369518954,9.96156062651255,2000,2000-07-28,28,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_29,34.33840382941685,21.66689883449891,12.671504994917939,2000,2000-07-29,29,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_30,33.96998781549178,20.579469001419795,13.390518814071982,2000,2000-07-30,30,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_07_31,36.41155286551907,20.95762512944418,15.453927736074888,2000,2000-07-31,31,7,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_01,35.15836493101915,20.575116883116948,14.583248047902202,2000,2000-08-01,1,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_02,29.153025486965873,20.33928407091622,8.813741416049652,2000,2000-08-02,2,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_03,-9999,-9999,-9999,2000,2000-08-03,3,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_04,28.7031791508457,19.976050340651,8.7271288101947,2000,2000-08-04,4,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_05,30.249557534061807,18.406907310407746,11.842650223654061,2000,2000-08-05,5,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_18,-9999,-9999,-9999,2000,2000-08-18,18,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_19,38.34062651436477,24.38884468179799,13.95178183256678,2000,2000-08-19,19,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_20,33.24211095356253,23.167757325002185,10.074353628560345,2000,2000-08-20,20,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_21,-9999,22.84361384335159,-9999,2000,2000-08-21,21,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_22,36.76032204330926,21.37169886858146,15.388623174727798,2000,2000-08-22,22,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_23,34.21627189023286,-9999,-9999,2000,2000-08-23,23,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_24,-9999,13.639234375000001,-9999,2000,2000-08-24,24,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_25,27.870000000000005,19.82607377463364,8.043926225366363,2000,2000-08-25,25,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_26,32.94885465622281,24.45083557717362,8.498019079049186,2000,2000-08-26,26,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_27,30.242974499249954,21.792677595628447,8.450296903621506,2000,2000-08-27,27,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_28,34.62421129326043,16.760223916150665,17.863987377109765,2000,2000-08-28,28,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_29,31.290213903743222,19.381724264705895,11.908489639037327,2000,2000-08-29,29,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_30,-9999,-9999,-9999,2000,2000-08-30,30,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_08_31,27.882598885054392,18.47926165019163,9.40333723486276,2000,2000-08-31,31,8,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_01,30.270504044274162,19.717892827892854,10.552611216381308,2000,2000-09-01,1,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_02,29.507248896495753,18.947026029525944,10.56022286696981,2000,2000-09-02,2,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_03,25.859227327803126,17.582093795393234,8.277133532409891,2000,2000-09-03,3,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_04,29.497951261966932,14.041125616091733,15.456825645875199,2000,2000-09-04,4,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_05,26.66652695667517,16.3793196858731,10.287207270802071,2000,2000-09-05,5,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_06,31.002370709810293,-9999,-9999,2000,2000-09-06,6,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_07,-9999,14.011108829568855,-9999,2000,2000-09-07,7,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_08,30.766009415172846,16.658144192256316,14.10786522291653,2000,2000-09-08,8,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_09,30.616293126268374,16.676834578835667,13.939458547432707,2000,2000-09-09,9,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_10,31.710890833167525,16.263625844672674,15.447264988494851,2000,2000-09-10,10,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_11,31.195087796699795,16.692833962264103,14.502253834435692,2000,2000-09-11,11,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_12,-9999,-9999,-9999,2000,2000-09-12,12,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_13,28.172820066889585,15.748461538461527,12.424358528428058,2000,2000-09-13,13,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_14,26.14674126953497,16.70063942103019,9.446101848504782,2000,2000-09-14,14,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_15,29.408955997361772,20.209234534935547,9.199721462426226,2000,2000-09-15,15,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_16,27.14308928571438,19.38101601047225,7.76207327524213,2000,2000-09-16,16,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_17,24.144937861449478,-9999,-9999,2000,2000-09-17,17,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_18,28.840633589148695,17.066691957511352,11.773941631637342,2000,2000-09-18,18,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_19,25.88798742138357,11.430000000000007,14.457987421383564,2000,2000-09-19,19,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_20,-9999,13.238942477355579,-9999,2000,2000-09-20,20,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_21,22.59668749472263,15.442092208929012,7.154595285793619,2000,2000-09-21,21,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_22,28.83240783516584,15.65787867846177,13.174529156704068,2000,2000-09-22,22,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_23,27.111728671328706,15.987836379460418,11.123892291868287,2000,2000-09-23,23,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_24,22.884359021350576,16.562066188832773,6.322292832517803,2000,2000-09-24,24,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_25,-9999,17.023668997669063,-9999,2000,2000-09-25,25,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_26,26.415999554267955,16.28355753544986,10.132442018818097,2000,2000-09-26,26,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_27,27.342106462491927,17.414367735117935,9.927738727373992,2000,2000-09-27,27,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_28,22.101938586429014,-9999,-9999,2000,2000-09-28,28,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_29,-9999,-9999,-9999,2000,2000-09-29,29,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_09_30,21.381200980392123,-9999,-9999,2000,2000-09-30,30,9,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_01,23.243791582105302,13.83086510008701,9.412926482018293,2000,2000-10-01,1,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_02,18.090906197341326,12.451210717163576,5.63969548017775,2000,2000-10-02,2,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_03,23.35225500910741,5.720673981191283,17.631581027916127,2000,2000-10-03,3,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_04,13.444000000000017,13.420735080679549,0.023264919320467925,2000,2000-10-04,4,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_05,-9999,15.319975053127507,-9999,2000,2000-10-05,5,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_06,21.63732481877804,11.502588914966566,10.134735903811475,2000,2000-10-06,6,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_07,18.79073326727314,10.631904922739068,8.158828344534072,2000,2000-10-07,7,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_08,-9999,-9999,-9999,2000,2000-10-08,8,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_09,20.415529595015585,-9999,-9999,2000,2000-10-09,9,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_10,-9999,-9999,-9999,2000,2000-10-10,10,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_11,-9999,-9999,-9999,2000,2000-10-11,11,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_12,-9999,-9999,-9999,2000,2000-10-12,12,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_13,-9999,-9999,-9999,2000,2000-10-13,13,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_14,-9999,-9999,-9999,2000,2000-10-14,14,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_15,-9999,-9999,-9999,2000,2000-10-15,15,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_16,-9999,-9999,-9999,2000,2000-10-16,16,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_17,20.13576899320566,9.506066277999423,10.629702715206236,2000,2000-10-17,17,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_18,17.835653547340655,9.975781561311294,7.859871986029361,2000,2000-10-18,18,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_19,-9999,10.55251662971176,-9999,2000,2000-10-19,19,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_20,-9999,-9999,-9999,2000,2000-10-20,20,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_21,16.575079609655972,14.805882510013362,1.7691970996426107,2000,2000-10-21,21,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_22,23.215128386129038,14.381892080069747,8.833236306059291,2000,2000-10-22,22,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_23,-9999,14.187119150348565,-9999,2000,2000-10-23,23,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_24,11.869207492795397,13.597612021857913,-1.7284045290625158,2000,2000-10-24,24,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_25,20.780462547462832,8.224823298429328,12.555639249033504,2000,2000-10-25,25,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_26,18.88341796255156,-9999,-9999,2000,2000-10-26,26,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_27,-9999,12.062437917223008,-9999,2000,2000-10-27,27,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_28,21.856075101650333,-9999,-9999,2000,2000-10-28,28,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_29,22.05070755662456,13.298241528034566,8.752466028589993,2000,2000-10-29,29,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_30,-9999,-9999,-9999,2000,2000-10-30,30,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_10_31,-9999,-9999,-9999,2000,2000-10-31,31,10,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_01,17.541993834436482,1.3673203194321673,16.174673515004315,2000,2000-11-01,1,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_02,-9999,-9999,-9999,2000,2000-11-02,2,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_03,16.519705831157523,9.270796835264207,7.248908995893316,2000,2000-11-03,3,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_04,16.00946560751032,8.006751223853996,8.002714383656325,2000,2000-11-04,4,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_05,17.204725998480114,-9999,-9999,2000,2000-11-05,5,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_06,-9999,-9999,-9999,2000,2000-11-06,6,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_07,-9999,7.653343610144248,-9999,2000,2000-11-07,7,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_08,14.772936992887821,4.934363077479361,9.83857391540846,2000,2000-11-08,8,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_09,8.535186436859362,7.178386388583874,1.3568000482754883,2000,2000-11-09,9,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_10,14.320332740665378,6.422829519547406,7.897503221117972,2000,2000-11-10,10,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_11,15.50667659099372,8.590000000000032,6.9166765909936885,2000,2000-11-11,11,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_12,4.090000000000032,-9999,-9999,2000,2000-11-12,12,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_13,-9999,-9999,-9999,2000,2000-11-13,13,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_14,11.17307888040716,8.156085188949419,3.016993691457742,2000,2000-11-14,14,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_15,-9999,-9999,-9999,2000,2000-11-15,15,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_16,-9999,-9999,-9999,2000,2000-11-16,16,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_17,11.996405488355265,5.68808925436565,6.308316233989615,2000,2000-11-17,17,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_18,12.313217187217901,3.6037511834879865,8.709466003729915,2000,2000-11-18,18,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_19,-9999,-9999,-9999,2000,2000-11-19,19,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_20,-9999,5.326538461538519,-9999,2000,2000-11-20,20,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_21,2.830000000000041,-9999,-9999,2000,2000-11-21,21,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_22,-9999,-9999,-9999,2000,2000-11-22,22,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_23,-9999,-9999,-9999,2000,2000-11-23,23,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_24,11.922012931444385,4.853772256728746,7.068240674715639,2000,2000-11-24,24,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_25,12.439842288158161,-9999,-9999,2000,2000-11-25,25,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_26,-9999,-9999,-9999,2000,2000-11-26,26,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_27,-9999,-9999,-9999,2000,2000-11-27,27,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_28,-9999,-9999,-9999,2000,2000-11-28,28,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_29,-9999,-9999,-9999,2000,2000-11-29,29,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_11_30,-9999,11.235917028550261,-9999,2000,2000-11-30,30,11,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_12_01,-9999,-9999,-9999,2000,2000-12-01,1,12,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_12_02,-9999,-9999,-9999,2000,2000-12-02,2,12,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_12_03,8.975846304454194,7.458236088828869,1.517610215625325,2000,2000-12-03,3,12,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_12_04,12.722332127415541,7.766891612012387,4.955440515403154,2000,2000-12-04,4,12,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_12_05,-9999,-9999,-9999,2000,2000-12-05,5,12,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_12_06,-9999,-9999,-9999,2000,2000-12-06,6,12,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_12_07,-9999,-9999,-9999,2000,2000-12-07,7,12,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_12_08,-9999,-9999,-9999,2000,2000-12-08,8,12,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_12_09,1.6900000000000546,10.345980852915602,-8.655980852915548,2000,2000-12-09,9,12,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2000_12_10,14.17200455965542,8.300536762167724,5.871467797487696,2000,2000-12-10,10,12,MODIS_LST,centre_ville,"{""type"":""MultiPoint"",""coordinates"":[]}"
